SurgeryType,Vocabulary,Code
laminectomy,CPT,62426
laminectomy,CPT,62415
laminectomy,CPT,62998
laminectomy,CPT,62520
laminectomy,CPT,63123
laminectomy,CPT,62846
laminectomy,CPT,63125
laminectomy,CPT,62551
laminectomy,CPT,62560
laminectomy,CPT,62621
laminectomy,CPT,63113
laminectomy,CPT,63223
laminectomy,CPT,62974
laminectomy,CPT,62890
laminectomy,CPT,63016
laminectomy,CPT,62513
laminectomy,CPT,62748
laminectomy,CPT,62918
laminectomy,CPT,62854
laminectomy,CPT,63211
laminectomy,CPT,62880
laminectomy,CPT,62546
laminectomy,CPT,62380
laminectomy,CPT,62973
laminectomy,CPT,63077
laminectomy,CPT,62874
laminectomy,CPT,63180
laminectomy,CPT,62831
laminectomy,CPT,62443
laminectomy,CPT,62527
laminectomy,CPT,62537
laminectomy,CPT,62995
laminectomy,CPT,62567
laminectomy,CPT,62961
laminectomy,CPT,62554
laminectomy,CPT,63053
laminectomy,CPT,62743
laminectomy,CPT,63111
laminectomy,CPT,62521
laminectomy,CPT,62518
laminectomy,CPT,63172
laminectomy,CPT,62791
laminectomy,CPT,62539
laminectomy,CPT,62936
laminectomy,CPT,63740
laminectomy,CPT,63175
laminectomy,CPT,62782
laminectomy,CPT,62967
laminectomy,CPT,63178
laminectomy,CPT,62611
laminectomy,CPT,62632
laminectomy,CPT,62799
laminectomy,CPT,62442
laminectomy,CPT,63085
laminectomy,CPT,62873
laminectomy,CPT,63008
laminectomy,CPT,62786
laminectomy,CPT,63195
laminectomy,CPT,62815
laminectomy,CPT,63197
laminectomy,CPT,62941
laminectomy,CPT,62555
laminectomy,CPT,62886
laminectomy,CPT,63163
laminectomy,CPT,63194
laminectomy,CPT,62563
laminectomy,CPT,62771
laminectomy,CPT,62722
laminectomy,CPT,63112
laminectomy,CPT,62413
laminectomy,CPT,62834
laminectomy,CPT,63158
laminectomy,CPT,62689
laminectomy,CPT,62708
laminectomy,CPT,62701
laminectomy,CPT,62716
laminectomy,CPT,62691
laminectomy,CPT,63030
laminectomy,CPT,62414
laminectomy,CPT,62491
laminectomy,CPT,63057
laminectomy,CPT,62445
laminectomy,CPT,62543
laminectomy,CPT,63177
laminectomy,CPT,62633
laminectomy,CPT,63152
laminectomy,CPT,62648
laminectomy,CPT,62802
laminectomy,CPT,62512
laminectomy,CPT,62813
laminectomy,CPT,62566
laminectomy,CPT,62418
laminectomy,CPT,62394
laminectomy,CPT,62682
laminectomy,CPT,63074
laminectomy,CPT,63118
laminectomy,CPT,62819
laminectomy,CPT,62735
laminectomy,CPT,62699
laminectomy,CPT,63045
laminectomy,CPT,62931
laminectomy,CPT,62808
laminectomy,CPT,63094
laminectomy,CPT,62759
laminectomy,CPT,62557
laminectomy,CPT,62694
laminectomy,CPT,62400
laminectomy,CPT,G0276
laminectomy,CPT,63154
laminectomy,CPT,63078
laminectomy,CPT,62553
laminectomy,CPT,62764
laminectomy,CPT,63059
laminectomy,CPT,62573
laminectomy,CPT,63233
laminectomy,CPT,62476
laminectomy,CPT,63096
laminectomy,CPT,63115
laminectomy,CPT,62488
laminectomy,CPT,62925
laminectomy,CPT,62574
laminectomy,CPT,62680
laminectomy,CPT,62812
laminectomy,CPT,62969
laminectomy,CPT,63170
laminectomy,CPT,63231
laminectomy,CPT,62833
laminectomy,CPT,62996
laminectomy,CPT,62595
laminectomy,CPT,62388
laminectomy,ICD9CM,03.02
laminectomy,ICD9CM,80.59
laminectomy,ICD9CM,84.62
laminectomy,ICD9CM,84.8
laminectomy,ICD9CM,84.83
laminectomy,ICD9CM,84.59
laminectomy,ICD9CM,84.65
laminectomy,ICD9CM,84.85
laminectomy,ICD9CM,84.63
laminectomy,ICD9CM,84.67
laminectomy,ICD9CM,84.64
laminectomy,ICD9CM,84.66
laminectomy,ICD9CM,84.80
laminectomy,ICD9CM,84.68
laminectomy,ICD9CM,84.6
laminectomy,ICD9CM,84.84
laminectomy,ICD9CM,84.82
laminectomy,ICD9CM,80.51
laminectomy,ICD9CM,80.50
laminectomy,ICD9CM,84.69
laminectomy,ICD9CM,84.61
laminectomy,ICD9CM,03.09
laminectomy,ICD9CM,84.81
laminectomy,ICD9CM,84.60
laminectomy,ICD10PCS,0RB50ZZ
laminectomy,ICD10PCS,0RB53ZZ
laminectomy,ICD10PCS,0R553ZZ
laminectomy,ICD10PCS,0RB34ZZ
laminectomy,ICD10PCS,0SB24ZZ
laminectomy,ICD10PCS,0R550ZZ
laminectomy,ICD10PCS,0RTB0ZZ
laminectomy,ICD10PCS,0R5B3ZZ
laminectomy,ICD10PCS,0SB20ZZ
laminectomy,ICD10PCS,0RT30ZZ
laminectomy,ICD10PCS,0ST20ZZ
laminectomy,ICD10PCS,0RB94ZZ
laminectomy,ICD10PCS,0RB33ZZ
laminectomy,ICD10PCS,0S544ZZ
laminectomy,ICD10PCS,0ST40ZZ
laminectomy,ICD10PCS,0R533ZZ
laminectomy,ICD10PCS,0RB54ZZ
laminectomy,ICD10PCS,0R593ZZ
laminectomy,ICD10PCS,0S523ZZ
laminectomy,ICD10PCS,0SB44ZZ
laminectomy,ICD10PCS,0RB90ZZ
laminectomy,ICD10PCS,0RB30ZZ
laminectomy,ICD10PCS,0S524ZZ
laminectomy,ICD10PCS,0RB93ZZ
laminectomy,ICD10PCS,0R594ZZ
laminectomy,ICD10PCS,0S543ZZ
laminectomy,ICD10PCS,0R554ZZ
laminectomy,ICD10PCS,0RBB0ZZ
laminectomy,ICD10PCS,0RBB4ZZ
laminectomy,ICD10PCS,0SB43ZZ
laminectomy,ICD10PCS,0RBB3ZZ
laminectomy,ICD10PCS,0RT90ZZ
laminectomy,ICD10PCS,0R530ZZ
laminectomy,ICD10PCS,0R5B0ZZ
laminectomy,ICD10PCS,0R590ZZ
laminectomy,ICD10PCS,0R534ZZ
laminectomy,ICD10PCS,0SB23ZZ
laminectomy,ICD10PCS,0SB40ZZ
laminectomy,ICD10PCS,0RT50ZZ
laminectomy,ICD10PCS,0S520ZZ
laminectomy,ICD10PCS,0R5B4ZZ
laminectomy,ICD10PCS,0S540ZZ
PartialExcBone,CPT,22106
PartialExcBone,CPT,24111
PartialExcBone,CPT,25192
PartialExcBone,CPT,21028
PartialExcBone,CPT,26246
PartialExcBone,CPT,25212
PartialExcBone,CPT,27647
PartialExcBone,CPT,25127
PartialExcBone,CPT,21616
PartialExcBone,CPT,28147
PartialExcBone,CPT,23214
PartialExcBone,CPT,23134
PartialExcBone,CPT,25168
PartialExcBone,CPT,24124
PartialExcBone,CPT,25205
PartialExcBone,CPT,22101
PartialExcBone,CPT,23155
PartialExcBone,CPT,22227
PartialExcBone,CPT,22819
PartialExcBone,CPT,27356
PartialExcBone,CPT,26211
PartialExcBone,CPT,22223
PartialExcBone,CPT,26254
PartialExcBone,CPT,23153
PartialExcBone,CPT,23121
PartialExcBone,CPT,21629
PartialExcBone,CPT,22115
PartialExcBone,CPT,23222
PartialExcBone,CPT,25133
PartialExcBone,CPT,25185
PartialExcBone,CPT,25229
PartialExcBone,CPT,28166
PartialExcBone,CPT,25159
PartialExcBone,CPT,28157
PartialExcBone,CPT,21607
PartialExcBone,CPT,27075
PartialExcBone,CPT,26239
PartialExcBone,CPT,21626
PartialExcBone,CPT,23129
PartialExcBone,CPT,26256
PartialExcBone,CPT,21623
PartialExcBone,CPT,23135
PartialExcBone,CPT,22100
PartialExcBone,CPT,26260
PartialExcBone,CPT,27359
PartialExcBone,CPT,24126
PartialExcBone,CPT,25214
PartialExcBone,CPT,23219
PartialExcBone,CPT,23202
PartialExcBone,CPT,24118
PartialExcBone,CPT,25181
PartialExcBone,CPT,23127
PartialExcBone,CPT,21295
PartialExcBone,CPT,25187
PartialExcBone,CPT,26240
PartialExcBone,CPT,19261
PartialExcBone,CPT,26259
PartialExcBone,CPT,26251
PartialExcBone,CPT,21070
PartialExcBone,CPT,25119
PartialExcBone,CPT,22208
PartialExcBone,CPT,21502
PartialExcBone,CPT,25135
PartialExcBone,CPT,26249
PartialExcBone,CPT,23199
PartialExcBone,CPT,28163
PartialExcBone,CPT,28131
PartialExcBone,CPT,15946
PartialExcBone,CPT,23139
PartialExcBone,CPT,22108
PartialExcBone,CPT,26226
PartialExcBone,CPT,27073
PartialExcBone,CPT,23128
PartialExcBone,CPT,28111
PartialExcBone,CPT,27068
PartialExcBone,CPT,26231
PartialExcBone,CPT,26261
PartialExcBone,CPT,27646
PartialExcBone,CPT,23198
PartialExcBone,CPT,24145
PartialExcBone,CPT,28151
PartialExcBone,CPT,21032
PartialExcBone,CPT,23146
PartialExcBone,CPT,25232
PartialExcBone,CPT,22224
PartialExcBone,CPT,22109
PartialExcBone,CPT,28170
PartialExcBone,CPT,27357
PartialExcBone,CPT,21612
PartialExcBone,CPT,21628
PartialExcBone,CPT,23148
PartialExcBone,CPT,23186
PartialExcBone,CPT,25216
PartialExcBone,CPT,23143
PartialExcBone,CPT,26215
PartialExcBone,CPT,25204
PartialExcBone,CPT,25215
PartialExcBone,CPT,27636
PartialExcBone,CPT,23193
PartialExcBone,CPT,27353
PartialExcBone,CPT,15933
PartialExcBone,CPT,25120
PartialExcBone,CPT,23210
PartialExcBone,CPT,23149
PartialExcBone,CPT,26229
PartialExcBone,CPT,25211
PartialExcBone,CPT,28136
PartialExcBone,CPT,31228
PartialExcBone,CPT,24150
PartialExcBone,CPT,25173
PartialExcBone,CPT,23138
PartialExcBone,CPT,28161
PartialExcBone,CPT,25130
PartialExcBone,CPT,24129
PartialExcBone,CPT,22217
PartialExcBone,CPT,25207
PartialExcBone,CPT,25196
PartialExcBone,CPT,28146
PartialExcBone,CPT,28104
PartialExcBone,CPT,26248
PartialExcBone,CPT,25239
PartialExcBone,CPT,24141
PartialExcBone,CPT,25213
PartialExcBone,CPT,27078
PartialExcBone,CPT,26243
PartialExcBone,CPT,27077
PartialExcBone,CPT,21606
PartialExcBone,CPT,25208
PartialExcBone,CPT,27638
PartialExcBone,CPT,23150
PartialExcBone,CPT,25186
PartialExcBone,CPT,21604
PartialExcBone,CPT,24123
PartialExcBone,CPT,23211
PartialExcBone,CPT,25154
PartialExcBone,CPT,24152
PartialExcBone,CPT,25198
PartialExcBone,CPT,26201
PartialExcBone,CPT,24116
PartialExcBone,CPT,15935
PartialExcBone,CPT,24125
PartialExcBone,CPT,25240
PartialExcBone,CPT,28174
PartialExcBone,CPT,23209
PartialExcBone,CPT,21038
PartialExcBone,CPT,24147
PartialExcBone,CPT,26214
PartialExcBone,CPT,26228
PartialExcBone,CPT,28138
PartialExcBone,CPT,25166
PartialExcBone,CPT,25153
PartialExcBone,CPT,26219
PartialExcBone,CPT,27072
PartialExcBone,CPT,25238
PartialExcBone,CPT,25200
PartialExcBone,CPT,24113
PartialExcBone,CPT,27122
PartialExcBone,CPT,15958
PartialExcBone,CPT,23212
PartialExcBone,CPT,24112
PartialExcBone,CPT,23201
PartialExcBone,CPT,23184
PartialExcBone,CPT,25219
PartialExcBone,CPT,23190
PartialExcBone,CPT,25131
PartialExcBone,CPT,23126
PartialExcBone,CPT,25155
PartialExcBone,CPT,23213
PartialExcBone,CPT,20150
PartialExcBone,CPT,23154
PartialExcBone,CPT,28154
PartialExcBone,CPT,23142
PartialExcBone,CPT,25235
PartialExcBone,CPT,23137
PartialExcBone,CPT,28172
PartialExcBone,CPT,61597
PartialExcBone,CPT,29824
PartialExcBone,CPT,15951
PartialExcBone,CPT,21040
PartialExcBone,CPT,25210
PartialExcBone,CPT,28114
PartialExcBone,CPT,25191
PartialExcBone,CPT,23141
PartialExcBone,CPT,25163
PartialExcBone,CPT,28118
PartialExcBone,CPT,24146
PartialExcBone,CPT,21627
PartialExcBone,CPT,19272
PartialExcBone,CPT,21633
PartialExcBone,CPT,25188
PartialExcBone,CPT,28109
PartialExcBone,CPT,28124
PartialExcBone,CPT,21049
PartialExcBone,CPT,28159
PartialExcBone,CPT,28171
PartialExcBone,CPT,21042
PartialExcBone,CPT,24130
PartialExcBone,CPT,28152
PartialExcBone,CPT,24127
PartialExcBone,CPT,26218
PartialExcBone,CPT,27643
PartialExcBone,CPT,27074
PartialExcBone,CPT,23145
PartialExcBone,CPT,23206
PartialExcBone,CPT,23147
PartialExcBone,CPT,26208
PartialExcBone,CPT,26244
PartialExcBone,CPT,22225
PartialExcBone,CPT,26205
PartialExcBone,CPT,27640
PartialExcBone,CPT,19262
PartialExcBone,CPT,25157
PartialExcBone,CPT,26206
PartialExcBone,CPT,25124
PartialExcBone,CPT,23131
PartialExcBone,CPT,25169
PartialExcBone,CPT,23151
PartialExcBone,CPT,26225
PartialExcBone,CPT,23183
PartialExcBone,CPT,26203
PartialExcBone,CPT,23195
PartialExcBone,CPT,25209
PartialExcBone,CPT,28144
PartialExcBone,CPT,28112
PartialExcBone,CPT,22114
PartialExcBone,CPT,23123
PartialExcBone,CPT,25175
PartialExcBone,CPT,26230
PartialExcBone,CPT,25126
PartialExcBone,CPT,15920
PartialExcBone,CPT,24148
PartialExcBone,CPT,22215
PartialExcBone,CPT,21630
PartialExcBone,CPT,28100
PartialExcBone,CPT,26247
PartialExcBone,CPT,22206
PartialExcBone,CPT,24149
PartialExcBone,CPT,28155
PartialExcBone,CPT,25151
PartialExcBone,CPT,22102
PartialExcBone,CPT,24128
PartialExcBone,CPT,24120
PartialExcBone,CPT,25199
PartialExcBone,CPT,21043
PartialExcBone,CPT,25160
PartialExcBone,CPT,23180
PartialExcBone,CPT,23156
PartialExcBone,CPT,28165
PartialExcBone,CPT,25195
PartialExcBone,CPT,27645
PartialExcBone,CPT,21705
PartialExcBone,CPT,26217
PartialExcBone,CPT,28153
PartialExcBone,CPT,21608
PartialExcBone,CPT,25178
PartialExcBone,CPT,24119
PartialExcBone,CPT,27070
PartialExcBone,CPT,28173
PartialExcBone,CPT,21029
PartialExcBone,CPT,22207
PartialExcBone,CPT,25172
PartialExcBone,CPT,22105
PartialExcBone,CPT,26253
PartialExcBone,CPT,22113
PartialExcBone,CPT,26207
PartialExcBone,CPT,24144
PartialExcBone,CPT,31230
PartialExcBone,CPT,23220
PartialExcBone,CPT,25164
PartialExcBone,CPT,28120
PartialExcBone,CPT,28164
PartialExcBone,CPT,25180
PartialExcBone,CPT,25170
PartialExcBone,CPT,25234
PartialExcBone,CPT,25158
PartialExcBone,CPT,25167
PartialExcBone,CPT,23189
PartialExcBone,CPT,23215
PartialExcBone,CPT,22145
PartialExcBone,CPT,19260
PartialExcBone,CPT,21624
PartialExcBone,CPT,25217
PartialExcBone,CPT,25193
PartialExcBone,CPT,21622
PartialExcBone,CPT,28128
PartialExcBone,CPT,19264
PartialExcBone,CPT,26221
PartialExcBone,CPT,27351
PartialExcBone,CPT,24140
PartialExcBone,CPT,28145
PartialExcBone,CPT,25122
PartialExcBone,CPT,21625
PartialExcBone,CPT,23191
PartialExcBone,CPT,26213
PartialExcBone,CPT,27641
PartialExcBone,CPT,23208
PartialExcBone,CPT,28132
PartialExcBone,CPT,28110
PartialExcBone,CPT,25224
PartialExcBone,CPT,22211
PartialExcBone,CPT,25162
PartialExcBone,CPT,28175
PartialExcBone,CPT,25183
PartialExcBone,CPT,21621
PartialExcBone,CPT,19266
PartialExcBone,CPT,22218
PartialExcBone,CPT,23185
PartialExcBone,CPT,28137
PartialExcBone,CPT,23204
PartialExcBone,CPT,22219
PartialExcBone,CPT,19269
PartialExcBone,CPT,21031
PartialExcBone,CPT,27354
PartialExcBone,CPT,25225
PartialExcBone,CPT,21609
PartialExcBone,CPT,22104
PartialExcBone,CPT,27635
PartialExcBone,CPT,21036
PartialExcBone,CPT,24151
PartialExcBone,CPT,26233
PartialExcBone,CPT,24153
PartialExcBone,CPT,26238
PartialExcBone,CPT,25129
PartialExcBone,CPT,23205
PartialExcBone,CPT,25218
PartialExcBone,CPT,25206
PartialExcBone,CPT,26222
PartialExcBone,CPT,21610
PartialExcBone,CPT,23152
PartialExcBone,CPT,24115
PartialExcBone,CPT,25184
PartialExcBone,CPT,23217
PartialExcBone,CPT,26262
PartialExcBone,CPT,25237
PartialExcBone,CPT,28130
PartialExcBone,CPT,26212
PartialExcBone,CPT,21618
PartialExcBone,CPT,26210
PartialExcBone,CPT,26223
PartialExcBone,CPT,28140
PartialExcBone,CPT,22110
PartialExcBone,CPT,28135
PartialExcBone,CPT,21027
PartialExcBone,CPT,25182
PartialExcBone,CPT,28158
PartialExcBone,CPT,21037
PartialExcBone,CPT,15941
PartialExcBone,CPT,22228
PartialExcBone,CPT,27079
PartialExcBone,CPT,25128
PartialExcBone,CPT,23203
PartialExcBone,CPT,32900
PartialExcBone,CPT,21044
PartialExcBone,CPT,26216
PartialExcBone,CPT,26236
PartialExcBone,CPT,21617
PartialExcBone,CPT,21041
PartialExcBone,CPT,28134
PartialExcBone,CPT,26257
PartialExcBone,CPT,27358
PartialExcBone,CPT,28149
PartialExcBone,CPT,21209
PartialExcBone,CPT,27644
PartialExcBone,CPT,22116
PartialExcBone,CPT,23125
PartialExcBone,CPT,27637
PartialExcBone,CPT,21614
PartialExcBone,CPT,27069
PartialExcBone,CPT,22146
PartialExcBone,CPT,25161
PartialExcBone,CPT,26235
PartialExcBone,CPT,28148
PartialExcBone,CPT,25179
PartialExcBone,CPT,21619
PartialExcBone,CPT,23187
PartialExcBone,CPT,25194
PartialExcBone,CPT,21613
PartialExcBone,CPT,25152
PartialExcBone,CPT,24121
PartialExcBone,CPT,24143
PartialExcBone,CPT,25230
PartialExcBone,CPT,25203
PartialExcBone,CPT,27352
PartialExcBone,CPT,25220
PartialExcBone,CPT,25165
PartialExcBone,CPT,26232
PartialExcBone,CPT,28125
PartialExcBone,CPT,21026
PartialExcBone,CPT,15937
PartialExcBone,CPT,23130
PartialExcBone,CPT,26258
PartialExcBone,CPT,31225
PartialExcBone,CPT,23218
PartialExcBone,CPT,25233
PartialExcBone,CPT,23216
PartialExcBone,CPT,27350
PartialExcBone,CPT,23181
PartialExcBone,CPT,22107
PartialExcBone,CPT,22212
PartialExcBone,CPT,26224
PartialExcBone,CPT,25201
PartialExcBone,CPT,27065
PartialExcBone,CPT,22111
PartialExcBone,CPT,24356
PartialExcBone,CPT,23132
PartialExcBone,CPT,26202
PartialExcBone,CPT,22209
PartialExcBone,CPT,25176
PartialExcBone,CPT,15921
PartialExcBone,CPT,23188
PartialExcBone,CPT,25202
PartialExcBone,CPT,25222
PartialExcBone,CPT,25236
PartialExcBone,CPT,28139
PartialExcBone,CPT,23197
PartialExcBone,CPT,19267
PartialExcBone,CPT,28127
PartialExcBone,CPT,22214
PartialExcBone,CPT,28169
PartialExcBone,CPT,27076
PartialExcBone,CPT,31229
PartialExcBone,CPT,21030
PartialExcBone,CPT,25174
PartialExcBone,CPT,28123
PartialExcBone,CPT,22230
PartialExcBone,CPT,23122
PartialExcBone,CPT,21033
PartialExcBone,CPT,21600
PartialExcBone,CPT,21615
PartialExcBone,CPT,26234
PartialExcBone,CPT,22221
PartialExcBone,CPT,31227
PartialExcBone,CPT,28288
PartialExcBone,CPT,25189
PartialExcBone,CPT,22147
PartialExcBone,CPT,15945
PartialExcBone,CPT,23136
PartialExcBone,CPT,31226
PartialExcBone,CPT,25121
PartialExcBone,CPT,23182
PartialExcBone,CPT,22222
PartialExcBone,CPT,28113
PartialExcBone,CPT,24122
PartialExcBone,CPT,25134
PartialExcBone,CPT,28156
PartialExcBone,CPT,23140
PartialExcBone,CPT,15953
PartialExcBone,CPT,22213
PartialExcBone,CPT,27365
PartialExcBone,CPT,22216
PartialExcBone,CPT,26245
PartialExcBone,CPT,21039
PartialExcBone,CPT,26241
PartialExcBone,CPT,25231
PartialExcBone,CPT,25125
PartialExcBone,CPT,26255
PartialExcBone,CPT,69970
PartialExcBone,CPT,21602
PartialExcBone,CPT,26200
PartialExcBone,CPT,22220
PartialExcBone,CPT,23120
PartialExcBone,CPT,23124
PartialExcBone,CPT,25171
PartialExcBone,CPT,23196
PartialExcBone,CPT,21048
PartialExcBone,CPT,26242
PartialExcBone,CPT,25190
PartialExcBone,CPT,28119
PartialExcBone,CPT,25223
PartialExcBone,CPT,28168
PartialExcBone,CPT,28160
PartialExcBone,CPT,21631
PartialExcBone,CPT,25221
PartialExcBone,CPT,22210
PartialExcBone,CPT,28162
PartialExcBone,CPT,24142
PartialExcBone,CPT,28108
PartialExcBone,CPT,28141
PartialExcBone,CPT,27355
PartialExcBone,CPT,25136
PartialExcBone,CPT,25226
PartialExcBone,CPT,23200
PartialExcBone,CPT,23221
PartialExcBone,CPT,26227
PartialExcBone,CPT,19263
PartialExcBone,CPT,25177
PartialExcBone,CPT,21045
PartialExcBone,CPT,28121
PartialExcBone,CPT,27639
PartialExcBone,CPT,25228
PartialExcBone,CPT,26237
PartialExcBone,CPT,15922
PartialExcBone,CPT,26250
PartialExcBone,CPT,28126
PartialExcBone,CPT,27642
PartialExcBone,CPT,24114
PartialExcBone,CPT,24117
PartialExcBone,CPT,22103
PartialExcBone,CPT,25132
PartialExcBone,CPT,21603
PartialExcBone,CPT,25156
PartialExcBone,CPT,28129
PartialExcBone,CPT,27066
PartialExcBone,CPT,21025
PartialExcBone,CPT,19265
PartialExcBone,CPT,21034
PartialExcBone,CPT,28142
PartialExcBone,CPT,26209
PartialExcBone,CPT,23194
PartialExcBone,CPT,22112
PartialExcBone,CPT,22226
PartialExcBone,CPT,21611
PartialExcBone,CPT,28122
PartialExcBone,CPT,24110
PartialExcBone,CPT,25123
PartialExcBone,CPT,23207
PartialExcBone,CPT,23144
PartialExcBone,CPT,21035
PartialExcBone,CPT,19271
PartialExcBone,CPT,23133
PartialExcBone,CPT,21601
PartialExcBone,CPT,21296
PartialExcBone,CPT,22148
PartialExcBone,CPT,21050
PartialExcBone,CPT,27418
PartialExcBone,CPT,28133
PartialExcBone,CPT,21620
PartialExcBone,CPT,21632
PartialExcBone,CPT,25227
PartialExcBone,CPT,21605
PartialExcBone,CPT,22820
PartialExcBone,CPT,27360
PartialExcBone,CPT,21046
PartialExcBone,CPT,26252
PartialExcBone,CPT,19268
PartialExcBone,CPT,26220
PartialExcBone,CPT,22229
PartialExcBone,CPT,26204
PartialExcBone,CPT,28150
PartialExcBone,CPT,28143
PartialExcBone,CPT,21047
PartialExcBone,CPT,27067
PartialExcBone,CPT,27071
PartialExcBone,CPT,19270
PartialExcBone,CPT,22818
PartialExcBone,CPT,25150
PartialExcBone,CPT,25197
PartialExcBone,CPT,28167
PartialExcBone,CPT,23192
PartialExcBone,ICD9CM,77.80
PartialExcBone,ICD9CM,77.74
PartialExcBone,ICD9CM,77.69
PartialExcBone,ICD9CM,77.7
PartialExcBone,ICD9CM,77.66
PartialExcBone,ICD9CM,77.67
PartialExcBone,ICD9CM,77.65
PartialExcBone,ICD9CM,77.79
PartialExcBone,ICD9CM,77.76
PartialExcBone,ICD9CM,77.84
PartialExcBone,ICD9CM,77.87
PartialExcBone,ICD9CM,77.6
PartialExcBone,ICD9CM,77.63
PartialExcBone,ICD9CM,77.73
PartialExcBone,ICD9CM,77.82
PartialExcBone,ICD9CM,76.01
PartialExcBone,ICD9CM,77.77
PartialExcBone,ICD9CM,77.60
PartialExcBone,ICD9CM,77.70
PartialExcBone,ICD9CM,77.71
PartialExcBone,ICD9CM,77.85
PartialExcBone,ICD9CM,77.61
PartialExcBone,ICD9CM,77.83
PartialExcBone,ICD9CM,77.68
PartialExcBone,ICD9CM,77.78
PartialExcBone,ICD9CM,77.75
PartialExcBone,ICD9CM,76.39
PartialExcBone,ICD9CM,77.81
PartialExcBone,ICD9CM,77.62
PartialExcBone,ICD9CM,76.2
PartialExcBone,ICD9CM,77.88
PartialExcBone,ICD9CM,76.3
PartialExcBone,ICD9CM,76.31
PartialExcBone,ICD9CM,77.8
PartialExcBone,ICD9CM,77.86
PartialExcBone,ICD9CM,77.64
PartialExcBone,ICD9CM,77.72
PartialExcBone,ICD9CM,77.89
PartialExcBone,ICD10PCS,0NB70ZZ
PartialExcBone,ICD10PCS,0NBK4ZZ
PartialExcBone,ICD10PCS,0PB80ZZ
PartialExcBone,ICD10PCS,0NBM4ZZ
PartialExcBone,ICD10PCS,0QB90ZZ
PartialExcBone,ICD10PCS,0PBV0ZZ
PartialExcBone,ICD10PCS,0QBK3ZZ
PartialExcBone,ICD10PCS,0QB04ZZ
PartialExcBone,ICD10PCS,0NDH0ZZ
PartialExcBone,ICD10PCS,0NBH4ZZ
PartialExcBone,ICD10PCS,0PB64ZZ
PartialExcBone,ICD10PCS,0NBD4ZZ
PartialExcBone,ICD10PCS,0NBS3ZZ
PartialExcBone,ICD10PCS,0QB80ZZ
PartialExcBone,ICD10PCS,0ND70ZZ
PartialExcBone,ICD10PCS,0QBB4ZZ
PartialExcBone,ICD10PCS,0QBJ4ZZ
PartialExcBone,ICD10PCS,0NBP3ZZ
PartialExcBone,ICD10PCS,0PB40ZZ
PartialExcBone,ICD10PCS,0NB13ZZ
PartialExcBone,ICD10PCS,0NBQ0ZZ
PartialExcBone,ICD10PCS,0PBV3ZZ
PartialExcBone,ICD10PCS,0PB00ZZ
PartialExcBone,ICD10PCS,0QBC0ZZ
PartialExcBone,ICD10PCS,0PB34ZZ
PartialExcBone,ICD10PCS,0NBJ0ZZ
PartialExcBone,ICD10PCS,0PBS0ZZ
PartialExcBone,ICD10PCS,0PB74ZZ
PartialExcBone,ICD10PCS,0PB94ZZ
PartialExcBone,ICD10PCS,0NBM0ZZ
PartialExcBone,ICD10PCS,0PB24ZZ
PartialExcBone,ICD10PCS,0NBV0ZZ
PartialExcBone,ICD10PCS,0PBH0ZZ
PartialExcBone,ICD10PCS,0ND40ZZ
PartialExcBone,ICD10PCS,0ND60ZZ
PartialExcBone,ICD10PCS,0PBL4ZZ
PartialExcBone,ICD10PCS,0PBR3ZZ
PartialExcBone,ICD10PCS,0QB84ZZ
PartialExcBone,ICD10PCS,0NBC4ZZ
PartialExcBone,ICD10PCS,0PB43ZZ
PartialExcBone,ICD10PCS,0QBS4ZZ
PartialExcBone,ICD10PCS,0NB53ZZ
PartialExcBone,ICD10PCS,0QB54ZZ
PartialExcBone,ICD10PCS,0NDF0ZZ
PartialExcBone,ICD10PCS,0PBQ0ZZ
PartialExcBone,ICD10PCS,0NB30ZZ
PartialExcBone,ICD10PCS,0QBS3ZZ
PartialExcBone,ICD10PCS,0NB54ZZ
PartialExcBone,ICD10PCS,0NBP4ZZ
PartialExcBone,ICD10PCS,0PB84ZZ
PartialExcBone,ICD10PCS,0NBP0ZZ
PartialExcBone,ICD10PCS,0QBP4ZZ
PartialExcBone,ICD10PCS,0QBP0ZZ
PartialExcBone,ICD10PCS,0QBR4ZZ
PartialExcBone,ICD10PCS,0PBQ4ZZ
PartialExcBone,ICD10PCS,0QBD4ZZ
PartialExcBone,ICD10PCS,0PB73ZZ
PartialExcBone,ICD10PCS,0NBC0ZZ
PartialExcBone,ICD10PCS,0PBQ3ZZ
PartialExcBone,ICD10PCS,0PBF3ZZ
PartialExcBone,ICD10PCS,0PBM3ZZ
PartialExcBone,ICD10PCS,0NB23ZZ
PartialExcBone,ICD10PCS,0NBX3ZZ
PartialExcBone,ICD10PCS,0QBP3ZZ
PartialExcBone,ICD10PCS,0PBH4ZZ
PartialExcBone,ICD10PCS,0PBC3ZZ
PartialExcBone,ICD10PCS,0PB50ZZ
PartialExcBone,ICD10PCS,0PBT4ZZ
PartialExcBone,ICD10PCS,0PBD0ZZ
PartialExcBone,ICD10PCS,0QBM4ZZ
PartialExcBone,ICD10PCS,0QBG3ZZ
PartialExcBone,ICD10PCS,0NB20ZZ
PartialExcBone,ICD10PCS,0QBN3ZZ
PartialExcBone,ICD10PCS,0NBN4ZZ
PartialExcBone,ICD10PCS,0NB84ZZ
PartialExcBone,ICD10PCS,0NBT4ZZ
